DatumZeit,LinkKasse,LinkArtikel,Anzahl
2019-06-29,32,2057,48.0
2019-06-30,32,1216,1037.0
2019-06-30,32,1218,712.0
2019-06-30,32,1219,100.0
2019-06-30,32,1221,125.0
2019-06-30,32,1222,64.0
2019-06-30,32,1224,85.0
2019-06-30,32,1570,15.0
2019-06-30,32,1939,5.0
2019-06-30,32,2054,43.0
2019-06-30,32,2057,68.0
2019-07-01,32,1216,417.0
2019-07-01,32,1218,295.0
2019-07-01,32,1219,34.0
2019-07-01,32,1221,26.0
2019-07-01,32,1222,23.0
2019-07-01,32,1224,20.0
2019-07-01,32,1570,25.0
2019-07-01,32,1939,6.0
2019-07-01,32,2054,15.0
2019-07-01,32,2057,17.0
2019-07-02,32,1216,470.0
2019-07-02,32,1218,313.0
2019-07-02,32,1219,27.0
2019-07-02,32,1221,22.0
2019-07-02,32,1222,16.0
2019-07-02,32,1224,19.0
2019-07-02,32,1570,24.0
2019-07-02,32,1939,14.0
2019-07-02,32,2054,16.0
2019-07-02,32,2057,18.0
2019-07-03,32,1216,445.0
2019-07-03,32,1218,316.0
2019-07-03,32,1219,25.0
2019-07-03,32,1221,25.0
2019-07-03,32,1222,18.0
2019-07-03,32,1224,22.0
2019-07-03,32,1570,37.0
2019-07-03,32,1939,9.0
2019-07-03,32,2054,18.0
2019-07-03,32,2057,19.0
2019-07-04,32,1216,535.0
2019-07-04,32,1218,314.0
2019-07-04,32,1219,26.0
2019-07-04,32,1221,31.0
2019-07-04,32,1222,18.0
2019-07-04,32,1224,20.0
2019-07-04,32,1570,38.0
2019-07-04,32,1939,15.0
2019-07-04,32,2054,21.0
2019-07-04,32,2057,19.0
2019-07-05,32,1216,608.0
2019-07-05,32,1218,367.0
2019-07-05,32,1219,29.0
2019-07-05,32,1221,35.0
2019-07-05,32,1222,16.0
2019-07-05,32,1224,26.0
2019-07-05,32,1570,31.0
2019-07-05,32,1939,11.0
2019-07-05,32,2054,22.0
2019-07-05,32,2057,17.0
2019-07-06,32,1216,908.0
2019-07-06,32,1218,546.0
2019-07-06,32,1219,87.0
2019-07-06,32,1221,60.0
2019-07-06,32,1222,69.0
2019-07-06,32,1224,40.0
2019-07-06,32,1570,31.0
2019-07-06,32,1939,13.0
2019-07-06,32,2054,22.0
2019-07-06,32,2057,46.0
2019-07-07,32,1216,797.0
2019-07-07,32,1218,646.0
2019-07-07,32,1219,110.0
2019-07-07,32,1221,104.0
2019-07-07,32,1222,68.0
2019-07-07,32,1224,64.0
2019-07-07,32,1570,14.0
2019-07-07,32,1939,11.0
2019-07-07,32,2054,38.0
2019-07-07,32,2057,69.0
2019-07-08,32,1216,471.0
2019-07-08,32,1218,293.0
2019-07-08,32,1219,33.0
2019-07-08,32,1221,24.0
2019-07-08,32,1222,15.0
2019-07-08,32,1224,22.0
2019-07-08,32,1570,26.0
2019-07-08,32,1939,5.0
2019-07-08,32,2054,21.0
2019-07-08,32,2057,13.0
2019-07-09,32,1216,466.0
2019-07-09,32,1218,329.0
2019-07-09,32,1219,24.0
2019-07-09,32,1221,30.0
2019-07-09,32,1222,21.0
2019-07-09,32,1224,20.0
2019-07-09,32,1570,29.0
2019-07-09,32,1939,24.0
2019-07-09,32,2054,19.0
2019-07-09,32,2057,16.0
2019-07-10,32,1216,475.0
2019-07-10,32,1218,330.0
2019-07-10,32,1219,28.0
2019-07-10,32,1221,24.0
2019-07-10,32,1222,20.0
2019-07-10,32,1224,27.0
2019-07-10,32,1570,36.0
2019-07-10,32,1939,13.0
2019-07-10,32,2054,20.0
2019-07-10,32,2057,22.0
2019-07-11,32,1216,511.0
2019-07-11,32,1218,283.0
2019-07-11,32,1219,38.0
2019-07-11,32,1221,25.0
2019-07-11,32,1222,20.0
2019-07-11,32,1224,20.0
2019-07-11,32,1570,34.0
2019-07-11,32,1939,14.0
2019-07-11,32,2054,19.0
2019-07-11,32,2057,18.0
2019-07-12,32,1216,572.0
2019-07-12,32,1218,329.0
2019-07-12,32,1219,43.0
2019-07-12,32,1221,38.0
2019-07-12,32,1222,20.0
2019-07-12,32,1224,22.0
2019-07-12,32,1570,30.0
2019-07-12,32,1939,15.0
2019-07-12,32,2054,30.0
2019-07-12,32,2057,18.0
2019-07-13,32,1216,784.0
2019-07-13,32,1218,530.0
2019-07-13,32,1219,98.0
2019-07-13,32,1221,80.0
2019-07-13,32,1222,68.0
2019-07-13,32,1224,29.0
2019-07-13,32,1570,34.0
2019-07-13,32,1939,24.0
2019-07-13,32,2054,38.0
2019-07-13,32,2057,58.0
2019-07-14,32,1216,887.0
2019-07-14,32,1218,649.0
2019-07-14,32,1219,128.0
2019-07-14,32,1221,90.0
2019-07-14,32,1222,77.0
2019-07-14,32,1224,65.0
2019-07-14,32,1570,36.0
2019-07-14,32,1939,12.0
2019-07-14,32,2054,48.0
2019-07-14,32,2057,80.0
2019-07-15,32,1216,429.0
2019-07-15,32,1218,363.0
2019-07-15,32,1219,32.0
2019-07-15,32,1221,31.0
2019-07-15,32,1222,19.0
2019-07-15,32,1224,16.0
2019-07-15,32,1570,30.0
2019-07-15,32,1939,21.0
2019-07-15,32,2054,21.0
2019-07-15,32,2057,15.0
2019-07-16,32,1216,481.0
2019-07-16,32,1218,347.0
2019-07-16,32,1219,30.0
2019-07-16,32,1221,26.0
2019-07-16,32,1222,22.0
2019-07-16,32,1224,15.0
2019-07-16,32,1570,37.0
2019-07-16,32,1939,15.0
2019-07-16,32,2054,18.0
2019-07-16,32,2057,32.0
2019-07-17,32,1216,439.0
2019-07-17,32,1218,366.0
2019-07-17,32,1219,22.0
2019-07-17,32,1221,15.0
2019-07-17,32,1222,18.0
2019-07-17,32,1224,22.0
2019-07-17,32,1570,19.0
2019-07-17,32,1939,18.0
2019-07-17,32,2054,21.0
2019-07-17,32,2057,18.0
2019-07-18,32,1216,542.0
2019-07-18,32,1218,272.0
2019-07-18,32,1219,30.0
2019-07-18,32,1221,19.0
2019-07-18,32,1222,21.0
2019-07-18,32,1224,19.0
2019-07-18,32,1570,31.0
2019-07-18,32,1939,15.0
2019-07-18,32,2054,19.0
2019-07-18,32,2057,20.0
2019-07-19,32,1216,573.0
2019-07-19,32,1218,368.0
2019-07-19,32,1219,36.0
2019-07-19,32,1221,29.0
2019-07-19,32,1222,20.0
2019-07-19,32,1224,17.0
2019-07-19,32,1570,29.0
2019-07-19,32,1939,18.0
2019-07-19,32,2054,19.0
2019-07-19,32,2057,23.0
2019-07-20,32,1216,908.0
2019-07-20,32,1218,563.0
2019-07-20,32,1219,92.0
2019-07-20,32,1221,85.0
2019-07-20,32,1222,68.0
2019-07-20,32,1224,31.0
2019-07-20,32,1570,30.0
2019-07-20,32,1939,14.0
2019-07-20,32,2054,15.0
2019-07-20,32,2057,56.0
2019-07-21,32,1216,888.0
2019-07-21,32,1218,642.0
2019-07-21,32,1219,132.0
2019-07-21,32,1221,101.0
2019-07-21,32,1222,83.0
2019-07-21,32,1224,59.0
2019-07-21,32,1570,26.0
2019-07-21,32,1939,15.0
2019-07-21,32,2054,33.0
2019-07-21,32,2057,71.0
2019-07-22,32,1216,569.0
2019-07-22,32,1218,352.0
2019-07-22,32,1219,37.0
2019-07-22,32,1221,27.0
2019-07-22,32,1222,17.0
2019-07-22,32,1224,21.0
2019-07-22,32,1570,25.0
2019-07-22,32,1939,15.0
2019-07-22,32,2054,18.0
2019-07-22,32,2057,17.0
2019-07-23,32,1216,572.0
2019-07-23,32,1218,353.0
2019-07-23,32,1219,25.0
2019-07-23,32,1221,29.0
2019-07-23,32,1222,20.0
2019-07-23,32,1224,15.0
2019-07-23,32,1570,23.0
2019-07-23,32,1939,6.0
2019-07-23,32,2054,15.0
2019-07-23,32,2057,25.0
2019-07-24,32,1216,485.0
2019-07-24,32,1218,313.0
2019-07-24,32,1219,48.0
2019-07-24,32,1221,38.0
2019-07-24,32,1222,17.0
2019-07-24,32,1224,27.0
2019-07-24,32,1570,21.0
2019-07-24,32,1939,4.0
2019-07-24,32,2054,19.0
2019-07-24,32,2057,14.0
2019-07-25,32,1216,409.0
2019-07-25,32,1218,305.0
2019-07-25,32,1219,32.0
2019-07-25,32,1221,18.0
2019-07-25,32,1222,17.0
2019-07-25,32,1224,21.0
2019-07-25,32,1570,30.0
2019-07-25,32,1939,6.0
2019-07-25,32,2054,17.0
2019-07-25,32,2057,16.0
2019-07-26,32,1216,528.0
2019-07-26,32,1218,272.0
2019-07-26,32,1219,33.0
2019-07-26,32,1221,27.0
2019-07-26,32,1222,18.0
2019-07-26,32,1224,22.0
2019-07-26,32,1570,26.0
2019-07-26,32,1939,9.0
2019-07-26,32,2054,16.0
2019-07-26,32,2057,15.0
2019-07-27,32,1216,831.0
2019-07-27,32,1218,571.0
2019-07-27,32,1219,99.0
2019-07-27,32,1221,87.0
2019-07-27,32,1222,60.0
2019-07-27,32,1224,44.0
2019-07-27,32,1570,27.0
2019-07-27,32,1939,16.0
2019-07-27,32,2054,16.0
2019-07-27,32,2057,50.0
2019-07-28,32,1216,843.0
2019-07-28,32,1218,711.0
2019-07-28,32,1219,113.0
2019-07-28,32,1221,97.0
2019-07-28,32,1222,86.0
2019-07-28,32,1224,72.0
2019-07-28,32,1570,28.0
2019-07-28,32,1939,20.0
2019-07-28,32,2054,42.0
2019-07-28,32,2057,72.0
2019-07-29,32,1216,506.0
2019-07-29,32,1218,332.0
2019-07-29,32,1219,29.0
2019-07-29,32,1221,33.0
2019-07-29,32,1222,15.0
2019-07-29,32,1224,18.0
2019-07-29,32,1570,24.0
2019-07-29,32,1939,16.0
2019-07-29,32,2054,20.0
2019-07-29,32,2057,15.0
2019-07-30,32,1216,416.0
2019-07-30,32,1218,277.0
2019-07-30,32,1219,27.0
2019-07-30,32,1221,20.0
2019-07-30,32,1222,23.0
2019-07-30,32,1224,23.0
2019-07-30,32,1570,28.0
2019-07-30,32,1939,15.0
2019-07-30,32,2054,20.0
2019-07-30,32,2057,25.0
2019-07-31,32,1216,502.0
2019-07-31,32,1218,372.0
2019-07-31,32,1219,30.0
2019-07-31,32,1221,31.0
2019-07-31,32,1222,19.0
2019-07-31,32,1224,24.0
2019-07-31,32,1570,22.0
2019-07-31,32,1939,13.0
2019-07-31,32,2054,18.0
2019-07-31,32,2057,14.0
2019-08-01,32,1216,525.0
2019-08-01,32,1218,387.0
2019-08-01,32,1219,32.0
2019-08-01,32,1221,24.0
2019-08-01,32,1222,26.0
2019-08-01,32,1224,24.0
2019-08-01,32,1570,22.0
2019-08-01,32,1939,21.0
2019-08-01,32,2054,24.0
2019-08-01,32,2057,26.0
2019-08-02,32,1216,581.0
2019-08-02,32,1218,335.0
2019-08-02,32,1219,37.0
2019-08-02,32,1221,30.0
2019-08-02,32,1222,26.0
2019-08-02,32,1224,26.0
2019-08-02,32,1570,21.0
2019-08-02,32,1939,13.0
2019-08-02,32,2054,26.0
2019-08-02,32,2057,35.0
2019-08-03,32,1216,813.0
2019-08-03,32,1218,551.0
2019-08-03,32,1219,100.0
2019-08-03,32,1221,93.0
2019-08-03,32,1222,67.0
2019-08-03,32,1224,46.0
2019-08-03,32,1570,31.0
2019-08-03,32,1939,16.0
2019-08-03,32,2054,23.0
2019-08-03,32,2057,56.0
2019-08-04,32,1216,813.0
2019-08-04,32,1218,642.0
2019-08-04,32,1219,90.0
2019-08-04,32,1221,116.0
2019-08-04,32,1222,63.0
2019-08-04,32,1224,53.0
2019-08-04,32,1570,26.0
2019-08-04,32,1939,11.0
2019-08-04,32,2054,46.0
2019-08-04,32,2057,82.0
2019-08-05,32,1216,477.0
2019-08-05,32,1218,287.0
2019-08-05,32,1219,25.0
2019-08-05,32,1221,31.0
2019-08-05,32,1222,20.0
2019-08-05,32,1224,21.0
2019-08-05,32,1570,15.0
2019-08-05,32,1939,8.0
2019-08-05,32,2054,18.0
2019-08-05,32,2057,21.0
2019-08-06,32,1216,541.0
2019-08-06,32,1218,342.0
2019-08-06,32,1219,31.0
2019-08-06,32,1221,30.0
2019-08-06,32,1222,20.0
2019-08-06,32,1224,23.0
2019-08-06,32,1570,25.0
2019-08-06,32,1939,13.0
2019-08-06,32,2054,19.0
2019-08-06,32,2057,24.0
2019-08-07,32,1216,457.0
2019-08-07,32,1218,377.0
2019-08-07,32,1219,47.0
2019-08-07,32,1221,42.0
2019-08-07,32,1222,17.0
2019-08-07,32,1224,25.0
2019-08-07,32,1570,23.0
2019-08-07,32,1939,14.0
2019-08-07,32,2054,27.0
2019-08-07,32,2057,30.0
2019-08-08,32,1216,590.0
2019-08-08,32,1218,359.0
2019-08-08,32,1219,67.0
2019-08-08,32,1221,68.0
2019-08-08,32,1222,49.0
2019-08-08,32,1224,47.0
2019-08-08,32,1570,21.0
2019-08-08,32,1939,12.0
2019-08-08,32,2054,16.0
2019-08-08,32,2057,62.0
2019-08-09,32,1216,446.0
2019-08-09,32,1218,404.0
2019-08-09,32,1219,32.0
2019-08-09,32,1221,40.0
2019-08-09,32,1222,24.0
2019-08-09,32,1224,21.0
2019-08-09,32,1570,19.0
2019-08-09,32,1939,10.0
2019-08-09,32,2054,23.0
2019-08-09,32,2057,36.0
2019-08-10,32,1216,637.0
2019-08-10,32,1218,472.0
2019-08-10,32,1219,74.0
2019-08-10,32,1221,74.0
2019-08-10,32,1222,65.0
2019-08-10,32,1224,46.0
2019-08-10,32,1570,30.0
2019-08-10,32,1939,16.0
2019-08-10,32,2054,30.0
2019-08-10,32,2057,51.0
2019-08-11,32,1216,806.0
2019-08-11,32,1218,648.0
2019-08-11,32,1219,88.0
2019-08-11,32,1221,106.0
2019-08-11,32,1222,57.0
2019-08-11,32,1224,56.0
2019-08-11,32,1570,21.0
2019-08-11,32,1939,11.0
2019-08-11,32,2054,40.0
2019-08-11,32,2057,86.0
2019-08-12,32,1216,440.0
2019-08-12,32,1218,289.0
2019-08-12,32,1219,25.0
2019-08-12,32,1221,22.0
2019-08-12,32,1222,17.0
2019-08-12,32,1224,16.0
2019-08-12,32,1570,19.0
2019-08-12,32,1939,15.0
2019-08-12,32,2054,19.0
2019-08-12,32,2057,29.0
2019-08-13,32,1216,470.0
2019-08-13,32,1218,318.0
2019-08-13,32,1219,35.0
2019-08-13,32,1221,32.0
2019-08-13,32,1222,20.0
2019-08-13,32,1224,25.0
2019-08-13,32,1570,27.0
2019-08-13,32,1939,12.0
2019-08-13,32,2054,21.0
2019-08-13,32,2057,18.0
2019-08-14,32,1216,489.0
2019-08-14,32,1218,326.0
2019-08-14,32,1219,39.0
2019-08-14,32,1221,36.0
2019-08-14,32,1222,21.0
2019-08-14,32,1224,22.0
2019-08-14,32,1570,27.0
2019-08-14,32,1939,10.0
2019-08-14,32,2054,27.0
2019-08-14,32,2057,34.0
2019-08-15,32,1216,680.0
2019-08-15,32,1218,439.0
2019-08-15,32,1219,59.0
2019-08-15,32,1221,93.0
2019-08-15,32,1222,66.0
2019-08-15,32,1224,47.0
2019-08-15,32,1570,31.0
2019-08-15,32,1939,25.0
2019-08-15,32,2054,37.0
2019-08-15,32,2057,80.0
2019-08-16,32,1216,567.0
2019-08-16,32,1218,396.0
2019-08-16,32,1219,44.0
2019-08-16,32,1221,34.0
2019-08-16,32,1222,29.0
2019-08-16,32,1224,27.0
2019-08-16,32,1570,39.0
2019-08-16,32,1939,16.0
2019-08-16,32,2054,23.0
2019-08-16,32,2057,29.0
2019-08-17,32,1216,642.0
2019-08-17,32,1218,462.0
2019-08-17,32,1219,79.0
2019-08-17,32,1221,56.0
2019-08-17,32,1222,45.0
2019-08-17,32,1224,39.0
2019-08-17,32,1570,23.0
2019-08-17,32,1939,13.0
2019-08-17,32,2054,25.0
2019-08-17,32,2057,32.0
2019-08-18,32,1216,684.0
2019-08-18,32,1218,532.0
2019-08-18,32,1219,91.0
2019-08-18,32,1221,87.0
2019-08-18,32,1222,54.0
2019-08-18,32,1224,45.0
2019-08-18,32,1570,29.0
2019-08-18,32,1939,11.0
2019-08-18,32,2054,36.0
2019-08-18,32,2057,75.0
2019-08-19,32,1216,413.0
2019-08-19,32,1218,337.0
2019-08-19,32,1219,34.0
2019-08-19,32,1221,24.0
2019-08-19,32,1222,25.0
2019-08-19,32,1224,24.0
2019-08-19,32,1570,16.0
2019-08-19,32,1939,10.0
2019-08-19,32,2054,25.0
2019-08-19,32,2057,24.0
2019-08-20,32,1216,435.0
2019-08-20,32,1218,274.0
2019-08-20,32,1219,35.0
2019-08-20,32,1221,33.0
2019-08-20,32,1222,18.0
2019-08-20,32,1224,14.0
2019-08-20,32,1570,22.0
2019-08-20,32,1939,13.0
2019-08-20,32,2054,17.0
2019-08-20,32,2057,19.0
2019-08-21,32,1216,365.0
2019-08-21,32,1218,298.0
2019-08-21,32,1219,38.0
2019-08-21,32,1221,35.0
2019-08-21,32,1222,13.0
2019-08-21,32,1224,21.0
2019-08-21,32,1570,17.0
2019-08-21,32,1939,7.0
2019-08-21,32,2054,25.0
2019-08-21,32,2057,13.0
2019-08-22,32,1216,408.0
2019-08-22,32,1218,273.0
2019-08-22,32,1219,32.0
2019-08-22,32,1221,23.0
2019-08-22,32,1222,13.0
2019-08-22,32,1224,20.0
2019-08-22,32,1570,26.0
2019-08-22,32,1939,12.0
2019-08-22,32,2054,25.0
2019-08-22,32,2057,13.0
2019-08-23,32,1216,519.0
2019-08-23,32,1218,331.0
2019-08-23,32,1219,38.0
2019-08-23,32,1221,34.0
2019-08-23,32,1222,19.0
2019-08-23,32,1224,19.0
2019-08-23,32,1570,25.0
2019-08-23,32,1939,13.0
2019-08-23,32,2054,21.0
2019-08-23,32,2057,39.0
2019-08-24,32,1216,708.0
2019-08-24,32,1218,548.0
2019-08-24,32,1219,75.0
2019-08-24,32,1221,23.0
2019-08-24,32,1222,45.0
2019-08-24,32,1224,32.0
2019-08-24,32,1570,37.0
2019-08-24,32,1939,13.0
2019-08-24,32,2054,24.0
2019-08-24,32,2057,50.0
2019-08-25,32,1216,662.0
2019-08-25,32,1218,558.0
2019-08-25,32,1219,91.0
2019-08-25,32,1221,107.0
2019-08-25,32,1222,56.0
2019-08-25,32,1224,51.0
2019-08-25,32,1570,13.0
2019-08-25,32,1939,13.0
2019-08-25,32,2054,41.0
2019-08-25,32,2057,78.0
2019-08-26,32,1216,410.0
2019-08-26,32,1218,335.0
2019-08-26,32,1219,28.0
2019-08-26,32,1221,38.0
2019-08-26,32,1222,17.0
2019-08-26,32,1224,22.0
2019-08-26,32,1570,23.0
2019-08-26,32,1939,6.0
2019-08-26,32,2054,12.0
2019-08-26,32,2057,20.0
2019-08-27,32,1216,422.0
2019-08-27,32,1218,281.0
2019-08-27,32,1219,29.0
2019-08-27,32,1221,21.0
2019-08-27,32,1222,18.0
2019-08-27,32,1224,16.0
2019-08-27,32,1570,29.0
2019-08-27,32,1939,10.0
2019-08-27,32,2054,15.0
2019-08-27,32,2057,17.0
2019-08-28,32,1216,439.0
2019-08-28,32,1218,270.0
2019-08-28,32,1219,26.0
2019-08-28,32,1221,18.0
2019-08-28,32,1222,15.0
2019-08-28,32,1224,25.0
2019-08-28,32,1570,17.0
2019-08-28,32,1939,9.0
2019-08-28,32,2054,15.0
2019-08-28,32,2057,18.0
2019-08-29,32,1216,412.0
2019-08-29,32,1218,288.0
2019-08-29,32,1219,22.0
2019-08-29,32,1221,22.0
2019-08-29,32,1222,17.0
2019-08-29,32,1224,18.0
2019-08-29,32,1570,25.0
2019-08-29,32,1939,10.0
2019-08-29,32,2054,21.0
2019-08-29,32,2057,17.0
2019-08-30,32,1216,458.0
2019-08-30,32,1218,249.0
2019-08-30,32,1219,38.0
2019-08-30,32,1221,27.0
2019-08-30,32,1222,21.0
2019-08-30,32,1224,22.0
2019-08-30,32,1570,17.0
2019-08-30,32,1939,3.0
2019-08-30,32,2054,19.0
2019-08-30,32,2057,21.0
2019-08-31,32,1216,641.0
2019-08-31,32,1218,513.0
2019-08-31,32,1219,85.0
2019-08-31,32,1221,56.0
2019-08-31,32,1222,49.0
2019-08-31,32,1224,34.0
2019-08-31,32,1570,20.0
2019-08-31,32,1939,12.0
2019-08-31,32,2054,24.0
2019-08-31,32,2057,60.0
2019-09-01,32,1216,765.0
2019-09-01,32,1218,553.0
2019-09-01,32,1219,98.0
2019-09-01,32,1221,116.0
2019-09-01,32,1222,53.0
2019-09-01,32,1224,46.0
2019-09-01,32,1570,39.0
2019-09-01,32,1939,17.0
2019-09-01,32,2054,44.0
2019-09-01,32,2057,81.0
2019-09-02,32,1216,480.0
2019-09-02,32,1218,311.0
2019-09-02,32,1219,28.0
2019-09-02,32,1221,29.0
2019-09-02,32,1222,16.0
2019-09-02,32,1224,19.0
2019-09-02,32,1570,15.0
2019-09-02,32,1939,10.0
2019-09-02,32,2054,15.0
2019-09-02,32,2057,25.0
2019-09-03,32,1216,408.0
2019-09-03,32,1218,316.0
2019-09-03,32,1219,20.0
2019-09-03,32,1221,23.0
2019-09-03,32,1222,22.0
2019-09-03,32,1224,16.0
2019-09-03,32,1570,29.0
2019-09-03,32,1939,17.0
2019-09-03,32,2054,20.0
2019-09-03,32,2057,24.0
2019-09-04,32,1216,478.0
2019-09-04,32,1218,277.0
2019-09-04,32,1219,23.0
2019-09-04,32,1221,22.0
2019-09-04,32,1222,16.0
2019-09-04,32,1224,21.0
2019-09-04,32,1570,14.0
2019-09-04,32,1939,12.0
2019-09-04,32,2054,19.0
2019-09-04,32,2057,19.0
2019-09-05,32,1216,433.0
2019-09-05,32,1218,330.0
2019-09-05,32,1219,20.0
2019-09-05,32,1221,25.0
2019-09-05,32,1222,17.0
2019-09-05,32,1224,21.0
2019-09-05,32,1570,27.0
2019-09-05,32,1939,13.0
2019-09-05,32,2054,14.0
2019-09-05,32,2057,20.0
2019-09-06,32,1216,593.0
2019-09-06,32,1218,285.0
2019-09-06,32,1219,61.0
2019-09-06,32,1221,25.0
2019-09-06,32,1222,21.0
2019-09-06,32,1224,23.0
2019-09-06,32,1570,22.0
2019-09-06,32,1939,13.0
2019-09-06,32,2054,20.0
2019-09-06,32,2057,25.0
2019-09-07,32,1216,806.0
2019-09-07,32,1218,546.0
2019-09-07,32,1219,98.0
2019-09-07,32,1221,64.0
2019-09-07,32,1222,60.0
2019-09-07,32,1224,40.0
2019-09-07,32,1570,29.0
2019-09-07,32,1939,11.0
2019-09-07,32,2054,27.0
2019-09-07,32,2057,69.0
2019-09-08,32,1216,806.0
2019-09-08,32,1218,602.0
2019-09-08,32,1219,109.0
2019-09-08,32,1221,107.0
2019-09-08,32,1222,57.0
2019-09-08,32,1224,57.0
2019-09-08,32,1570,23.0
2019-09-08,32,1939,15.0
2019-09-08,32,2054,40.0
2019-09-08,32,2057,64.0
2019-09-09,32,1216,485.0
2019-09-09,32,1218,283.0
2019-09-09,32,1219,29.0
2019-09-09,32,1221,21.0
2019-09-09,32,1222,19.0
2019-09-09,32,1224,18.0
2019-09-09,32,1570,20.0
2019-09-09,32,1939,14.0
2019-09-09,32,2054,15.0
2019-09-09,32,2057,26.0
2019-09-10,32,1216,391.0
2019-09-10,32,1218,294.0
2019-09-10,32,1219,21.0
2019-09-10,32,1221,24.0
2019-09-10,32,1222,17.0
2019-09-10,32,1224,21.0
2019-09-10,32,1570,25.0
2019-09-10,32,1939,16.0
2019-09-10,32,2054,20.0
2019-09-10,32,2057,9.0
2019-09-11,32,1216,480.0
2019-09-11,32,1218,238.0
2019-09-11,32,1219,22.0
2019-09-11,32,1221,25.0
2019-09-11,32,1222,16.0
2019-09-11,32,1224,21.0
2019-09-11,32,1570,23.0
2019-09-11,32,1939,16.0
2019-09-11,32,2054,18.0
2019-09-11,32,2057,15.0
2019-09-12,32,1216,407.0
2019-09-12,32,1218,309.0
2019-09-12,32,1219,37.0
2019-09-12,32,1221,29.0
2019-09-12,32,1222,23.0
2019-09-12,32,1224,24.0
2019-09-12,32,1570,25.0
2019-09-12,32,1939,16.0
2019-09-12,32,2054,15.0
2019-09-12,32,2057,19.0
2019-09-13,32,1216,506.0
2019-09-13,32,1218,295.0
2019-09-13,32,1219,52.0
2019-09-13,32,1221,23.0
2019-09-13,32,1222,21.0
2019-09-13,32,1224,23.0
2019-09-13,32,1570,25.0
2019-09-13,32,1939,15.0
2019-09-13,32,2054,23.0
2019-09-13,32,2057,19.0
2019-09-14,32,1216,855.0
2019-09-14,32,1218,563.0
2019-09-14,32,1219,104.0
2019-09-14,32,1221,71.0
2019-09-14,32,1222,46.0
2019-09-14,32,1224,37.0
2019-09-14,32,1570,28.0
2019-09-14,32,1939,13.0
2019-09-14,32,2054,25.0
2019-09-14,32,2057,56.0
2019-09-15,32,1216,903.0
2019-09-15,32,1218,693.0
2019-09-15,32,1219,111.0
2019-09-15,32,1221,91.0
2019-09-15,32,1222,59.0
2019-09-15,32,1224,65.0
2019-09-15,32,1570,24.0
2019-09-15,32,1939,22.0
2019-09-15,32,2054,36.0
2019-09-15,32,2057,69.0
2019-09-16,32,1216,389.0
2019-09-16,32,1218,248.0
2019-09-16,32,1219,27.0
2019-09-16,32,1221,29.0
2019-09-16,32,1222,19.0
2019-09-16,32,1224,14.0
2019-09-16,32,1570,23.0
2019-09-16,32,1939,14.0
2019-09-16,32,2054,10.0
2019-09-16,32,2057,19.0
2019-09-17,32,1216,382.0
2019-09-17,32,1218,295.0
2019-09-17,32,1219,33.0
2019-09-17,32,1221,30.0
2019-09-17,32,1222,15.0
2019-09-17,32,1224,16.0
2019-09-17,32,1570,40.0
2019-09-17,32,1939,20.0
2019-09-17,32,2054,21.0
2019-09-17,32,2057,18.0
2019-09-18,32,1216,329.0
2019-09-18,32,1218,282.0
2019-09-18,32,1219,31.0
2019-09-18,32,1221,21.0
2019-09-18,32,1222,20.0
2019-09-18,32,1224,16.0
2019-09-18,32,1570,23.0
2019-09-18,32,1939,21.0
2019-09-18,32,2054,21.0
2019-09-18,32,2057,11.0
2019-09-19,32,1216,474.0
2019-09-19,32,1218,334.0
2019-09-19,32,1219,27.0
2019-09-19,32,1221,24.0
2019-09-19,32,1222,26.0
2019-09-19,32,1224,13.0
2019-09-19,32,1570,28.0
2019-09-19,32,1939,13.0
2019-09-19,32,2054,24.0
2019-09-19,32,2057,20.0
2019-09-20,32,1216,447.0
2019-09-20,32,1218,321.0
2019-09-20,32,1219,32.0
2019-09-20,32,1221,31.0
2019-09-20,32,1222,16.0
2019-09-20,32,1224,14.0
2019-09-20,32,1570,23.0
2019-09-20,32,1939,15.0
2019-09-20,32,2054,18.0
2019-09-20,32,2057,45.0
2019-09-21,32,1216,763.0
2019-09-21,32,1218,575.0
2019-09-21,32,1219,51.0
2019-09-21,32,1221,62.0
2019-09-21,32,1222,72.0
2019-09-21,32,1224,39.0
2019-09-21,32,1570,28.0
2019-09-21,32,1939,26.0
2019-09-21,32,2054,19.0
2019-09-21,32,2057,50.0
2019-09-22,32,1216,832.0
2019-09-22,32,1218,679.0
2019-09-22,32,1219,110.0
2019-09-22,32,1221,86.0
2019-09-22,32,1222,71.0
2019-09-22,32,1224,66.0
2019-09-22,32,1570,18.0
2019-09-22,32,1939,24.0
2019-09-22,32,2054,31.0
2019-09-22,32,2057,74.0
2019-09-23,32,1216,339.0
2019-09-23,32,1218,302.0
2019-09-23,32,1219,25.0
2019-09-23,32,1221,25.0
2019-09-23,32,1222,13.0
2019-09-23,32,1224,21.0
2019-09-23,32,1570,24.0
2019-09-23,32,1939,11.0
2019-09-23,32,2054,14.0
2019-09-23,32,2057,14.0
2019-09-24,32,1216,394.0
2019-09-24,32,1218,306.0
2019-09-24,32,1219,19.0
2019-09-24,32,1221,27.0
2019-09-24,32,1222,8.0
2019-09-24,32,1224,15.0
2019-09-24,32,1570,38.0
2019-09-24,32,1939,13.0
2019-09-24,32,2054,15.0
2019-09-24,32,2057,13.0
2019-09-25,32,1216,414.0
2019-09-25,32,1218,227.0
